omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
167.15384615384616,-156.924713054251,-75.39363800394736,245.34611727723194,297.435629634499,-180.25915190919702,-180.259151909197,177.90416561800302,177.90416561800305
170.30769230769232,-152.6911537313442,-60.6494380098428,254.61237792468376,309.51242945140814,-175.95838804375853,-175.9583880437585,181.78526804328507,181.7852680432851
173.46153846153845,-148.66902819170815,-46.430658398237824,263.7851511696991,320.43030082115956,-171.58779719804497,-171.58779719804497,185.82452642421862,185.82452642421862
176.6153846153846,-144.73540213707346,-30.193558301956674,272.88362603561507,330.8311588080746,-167.13831359173574,-167.1383135917357,190.0351498708251,190.03514987082514
179.76923076923077,-140.82734811451374,12.459661600252703,281.92543350057895,341.0736688435671,-162.60201392422226,-162.60201392422223,194.43582841731248,194.43582841731248
182.9230769230769,-136.90128381908306,33.186919625198335,290.9325172307908,351.44008164194224,-157.970249211447,-157.97024921144697,199.05535202908945,199.05535202908945
186.07692307692307,-132.9153831331906,44.28586805835368,299.9369060006554,362.26306621875,-153.23149011753708,-153.23149011753705,203.94165571897804,203.94165571897804
189.23076923076923,-128.8134421302957,52.51097738143671,308.99141226008527,374.1089575282695,-148.36770668645835,-148.36770668645835,209.18139011022222,209.18139011022222
192.3846153846154,-124.49042039429668,59.207625923373975,318.19526034393243,388.2845705987526,-143.34642015313975,-143.34642015313975,214.9479611191918,214.9479611191918
195.53846153846155,-119.6639824870141,64.943123215348,327.76717112105257,409.0390091235275,-138.0988101330848,-138.0988101330848,221.64215049104817,221.64215049104817
198.69230769230768,-112.99068311058451,70.04899485251518,338.29912521265715,463.21370337782975,-132.44008917887948,-132.44008917887948,230.43275188842338,230.4327518884234
201.84615384615384,-222.69270574318864,59.87569842506966,85.30795336150007,351.7404342815759,-125.60558289467201,-125.60558289467195,246.7259407954475,246.72594079544763
205.0,-115.43484921870376,78.4557911220639,324.1138527819574,371.04837692396666,-104.56312022522452,-104.56312022522407,496.95088669117126,496.9508866911753
208.15384615384613,-108.41365486978104,82.37911610268638,347.48779664550887,389.1102646546787,-125.04540044926387,-125.04540044926367,202.09399719069083,202.09399719069134
211.30769230769232,-103.03950862601354,86.01103928449885,359.5502328010199,402.94752980150434,-116.07293265297373,-116.07293265297372,223.0800121276946,223.0800121276946
214.46153846153845,-97.93878267524093,89.4310046669938,369.36565256683554,414.5448408140149,-109.43036259290551,-109.43036259290547,233.1000582724788,233.10005827247886
217.6153846153846,-92.80916093237254,92.68004864448865,378.40024779500516,424.996990530695,-103.10271297539872,-103.10271297539869,240.65828757373959,240.6582875737396
220.76923076923077,-87.52000965215703,95.78755031494923,387.06773209453473,434.8044287619848,-96.72878307979092,-96.72878307979086,247.3003586724413,247.3003586724414
223.9230769230769,-81.98033963904707,98.77655298875855,395.52794761723203,444.21730082859847,-90.15807256500747,-90.15807256500743,253.51908582767388,253.5190858276739
227.0769230769231,-76.10074739877003,101.66592631488905,403.85654883555424,453.37334239757735,-83.2792183248372,-83.27921832483719,259.51851375323787,259.5185137532379
230.23076923076923,-69.77229520363218,104.47158850906322,412.09544995254157,462.35519372910335,-75.97108126943397,-75.97108126943395,265.39706197366473,265.3970619736648
233.3846153846154,-62.84239100609167,107.20735242642506,420.2719021316171,471.2169037911756,-68.06936185181459,-68.06936185181455,271.2071062444397,271.20710624443973
236.53846153846155,-55.07042339170469,109.88568088417269,428.408114568034,479.9981932632159,-59.3157722513665,-59.31577225136638,276.9784632176642,276.9784632176644
239.69230769230768,-46.01911356552537,112.51879078442117,436.5305785097498,488.73550791657624,-49.23750176556769,-49.23750176556766,282.72905159558593,282.729051595586
242.84615384615384,-34.68842066795552,115.12223622792604,444.6981903143833,497.48427846297466,-36.7372252574534,-36.73722525745327,288.47061775995667,288.47061775995667
246.0,-1.2218823920842692e-13,123.8899013074799,454.14358081719604,512.3796447523631,-4.6720309119857425e-06,-1.9073486328125e-06,301.28723836233075,301.2872383623309
