omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
3.19959979989995,-381.37868041034363,-381.3626221074995,-122.69278995586083,-122.67775191977576,-381.41293975601434,-381.4129397560142,-122.67001793771935,-122.6700179377192
3.445722861430715,-381.3700391448988,-381.35138248555074,-122.69109226610831,-122.67344393434081,-381.4090003410133,-381.4090003410132,-122.66700292639106,-122.66700292639098
3.691845922961481,-381.3607584627716,-381.33930857040883,-122.68928374028108,-122.66879272381829,-381.404716804512,-381.4047168045119,-122.6639269376479,-122.6639269376478
3.937968984492246,-381.3508383214855,-381.326400289943,-122.6873639652393,-122.66379858415283,-381.40008913071745,-381.40008913071745,-122.66078996299647,-122.66078996299645
4.184092046023012,-381.3402786756518,-381.3126575669979,-122.68533259654471,-122.65846173438091,-381.39511730263007,-381.39511730263,-122.65759199353148,-122.65759199353137
4.430215107553777,-381.32907947696526,-381.2980803193979,-122.68318934376695,-122.65278233131599,-381.38980130204345,-381.3898013020434,-122.65433301993458,-122.65433301993448
4.676338169084542,-381.3172406741987,-381.28266845994864,-122.68093395813108,-122.64676048189348,-381.3841411095439,-381.3841411095439,-122.65101303247475,-122.65101303247471
4.9224612306153075,-381.30476221319987,-381.2664218964366,-122.67856622267672,-122.6403962530034,-381.37813670451044,-381.3781367045103,-122.6476320210084,-122.64763202100835
5.168584292146073,-381.29164403688895,-381.24934053162974,-122.67608594459706,-122.63368967914131,-381.37178806511355,-381.37178806511355,-122.64418997497856,-122.64418997497853
5.414707353676838,-381.2778860852564,-381.2314242632751,-122.67349294933145,-122.62664076830754,-381.36509516831563,-381.3650951683156,-122.64068688341449,-122.64068688341432
5.660830415207604,-381.2634882953606,-381.21267298409845,-122.67078707601296,-122.61924950654851,-381.35805798986956,-381.35805798986956,-122.63712273493122,-122.63712273493121
5.906953476738369,-381.2484506013268,-381.1930865818016,-122.66796817395482,-122.6115158614601,-381.3506765043191,-381.350676504319,-122.63349751773072,-122.63349751773065
6.153076538269135,-381.23277293434455,-381.1726649390601,-122.66503609992472,-122.60343978490316,-381.34295068499756,-381.3429506849975,-122.62981121959933,-122.62981121959922
6.3991995997999,-381.21645522266726,-381.1514079335211,-122.66199071601547,-122.59502121511919,-381.3348805040275,-381.3348805040275,-122.62606382790916,-122.62606382790914
6.645322661330665,-381.1994973916102,-381.12931543780076,-122.65883188797636,-122.58626007839078,-381.3264659323204,-381.3264659323204,-122.62225532961703,-122.622255329617
6.89144572286143,-381.1818993635488,-381.1063873194807,-122.65555948388759,-122.57715629035023,-381.3177069395755,-381.3177069395754,-122.61838571126422,-122.6183857112642
7.137568784392196,-381.1636610579174,-381.08262344110534,-122.65217337310862,-122.56770975702071,-381.30860349427945,-381.30860349427945,-122.61445495897576,-122.61445495897566
7.383691845922962,-381.1447823912082,-381.0580236601788,-122.6486734254329,-122.557920375648,-381.2991555637058,-381.29915556370577,-122.61046305846102,-122.61046305846094
7.629814907453727,-381.12526327696895,-381.03258782916106,-122.64505951040363,-122.54778803536938,-381.28936311391374,-381.28936311391374,-122.60640999501169,-122.60640999501159
7.875937968984492,-381.10510362580226,-381.0063157954646,-122.64133149676044,-122.5373126177544,-381.27922610974804,-381.2792261097479,-122.60229575350314,-122.6022957535031
