Y_{1},Y_{2},Z_{1},Z_{2},Z_{3},Z_{4},\operatorname{re}{\left(Y_{12}\right)},\operatorname{im}{\left(Y_{12}\right)},\operatorname{re}{\left(Z_{5}\right)},\operatorname{im}{\left(Z_{5}\right)},\operatorname{re}{\left(Z_{6}\right)},\operatorname{im}{\left(Z_{6}\right)},\operatorname{re}{\left(Z_{7}\right)},\operatorname{im}{\left(Z_{7}\right)},v,\delta Y_{1},\delta Y_{2},\delta Z_{1},\delta Z_{2},\delta Z_{3},\delta Z_{4},\operatorname{re}{\left(\delta Y_{12}\right)},\operatorname{im}{\left(\delta Y_{12}\right)},\operatorname{re}{\left(\delta Z_{5}\right)},\operatorname{im}{\left(\delta Z_{5}\right)},\operatorname{re}{\left(\delta Z_{6}\right)},\operatorname{im}{\left(\delta Z_{6}\right)},\operatorname{re}{\left(\delta Z_{7}\right)},\operatorname{im}{\left(\delta Z_{7}\right)},\delta T_{1},\delta T_{2},\delta T_{CP},\delta T_{CB},\delta\Delta_{13},\delta\Delta_{33},\delta\Delta_{14},\delta\Delta_{24},\delta\Delta_{67},\delta\Delta_{78},m_1,m_2,m_3,m_4,m_5,m_6
-140525.307821439,-227318.980096152,4.64423649353689,3.2718182250905,7.52670019680086,12.5532874757976,24869.2734744517,24869.2734744517,4.96656718259968,2.14681370625136,0.821907379022134,3.52076372802996,9.04773845942891,1.8353730736629,246,-99603.3573380616,-108282.868192957,1.22935750618065,0,0,6.73050893730334,97782.5001590369,98506.9463498122,5.04236352612827,3.08885395772017,1.49925091665305,1.92574450050751,0,0,9277445.90689274,9224533.35111585,-8709378.59207095,0,-4.00636713557162,36.8050670272274,0,0,36.5272728599128,29.8162881517435,0,20.58918304956,201.044687989089,765.791370820854,643.985868830388,0
-226062.43450929,-281028.926563337,7.47116248626115,9.23209518828704,9.31335297535963,7.04499733921556,72288.9394402306,72288.9394402306,3.65355947326177,3.48299641113279,2.38908518210822,3.37634362523416,10.0096984582545,11.9497839245147,246,-126336.181790129,-87809.1503321785,2.54705496402021,0,0,3.04419868370977,135731.407186518,108559.701649797,0.908933048534454,3.39379713470097,2.55557985034125,2.09750999431584,0,0,10060230.8871919,8300481.69348873,-5965079.87878468,0,-0.38385067793941,5.40293454033809,0,0,-8.12283577484018,10.2829252515376,0,27.8299796100357,66.760702587788,802.151205807887,481.773178103219,0
-375737.400195498,-137467.359292251,12.4177870379899,7.09634527797576,4.55633978218818,11.3653009833716,282725.200940686,282725.200940686,4.90899219701845,3.64707147291534,9.3438165424247,0.263897012364383,2.05899946050861,9.4482358829746,246,-461747.652367796,-206596.927824943,7.7553280952889,0,0,9.21914093874665,428615.274322744,78214.7654831071,6.00520353392155,2.98370340362699,7.65821140739962,1.38967801907561,0,0,35503090.411151,37972728.3588764,-3454083.80342234,0,38.2538214982754,29.4738661279117,0,0,-22.6719478758526,12.0006597403296,0,19.9592043227803,98.9885094120309,1099.4335028177,470.639291030282,0
-373255.72307701,-181940.088383089,12.3357698154871,0.468989727801895,6.04000702831194,8.14757860835683,114931.32683602,114931.32683602,2.31095078913051,0.3153022428488,3.79837817555754,2.22346130231095,11.3180129272126,8.9156379734683,246,-153941.605033712,-84043.6221397737,2.25123922275572,0,0,1.39259788700443,136487.891641065,59074.8117949933,0.48374502401438,0.515158697417128,2.13121962292084,0.92944631851863,0,0,14131741.1895414,9508433.24234481,-3500937.45205688,0,-0.370357713552549,10.0067487772358,0,0,-24.9122779506621,-19.6327911313937,0,28.6084651733244,362.476792194339,932.657192898073,489.865632018085,0
-331526.676526519,-242535.405754628,10.9566619249957,4.19300391203081,8.03690833117325,10.5762263539798,177206.550633035,177206.550633035,0.758689775209525,8.0708874273722,5.85651895806185,2.37222372899881,8.95778832726801,8.75055016312725,246,-290653.397527381,-190917.257094176,4.79078182395838,0,0,7.22061701986123,309194.424866846,202321.463926942,2.87074135934477,7.57533319171239,5.04799300546775,3.5455809562541,0,0,26461069.2639923,26570134.9185538,-14184787.306057,0,2.61162707050646,9.91394844852289,0,0,-1.19619893921828,59.5485042385444,0,25.4040652261123,175.029218687383,993.738697950002,534.998292476548,0
-315459.002895704,-317590.309066987,10.4256395959979,7.7704343603097,10.5189951006598,12.1833664588307,172372.480994221,172372.480994221,6.4651261267322,2.01917987580791,5.69675725408886,1.02003053955828,4.54639815793394,7.07202382103406,246,-260930.996332778,-171581.241923334,4.09419383921304,0,0,7.69109169757215,285094.883321858,50290.9493311577,6.12008974119338,1.47396959893503,4.85686122681918,1.05773326184237,0,0,23701315.559104,23906953.6526365,-823307.376894537,0,5.80968717794571,22.0797038864844,0,0,-54.3745621178893,-8.00410522251809,0,26.333337972592,404.859849595108,976.682458557849,501.770243361228,0
-316999.765473246,-63669.1650502386,10.4765604294152,5.87050405923679,2.12153054360288,11.4169268767483,167444.014971977,167444.014971977,9.57594586353458,1.34023364149988,5.53387583356391,2.07509323391499,3.79747895213254,11.453725524473,246,-270574.958637542,-150793.855452543,4.03435550504836,0,0,10.0247928929881,292449.69556216,41186.3466282014,8.46855988472498,1.64011108221966,5.52396453006777,0.846822053779843,0,0,25237572.1017235,23579567.6970877,1097702.29581909,0,17.3984661486545,6.26254492979876,0,0,-94.2978738031241,-6.17423201393848,0,22.8933644992912,167.998660193057,992.310767222848,559.508964649297,0
-342476.288594395,-300001.569021492,11.318536869403,2.98386766959542,9.94280925116031,12.163501798971,200525.042634984,200525.042634984,2.96664261840235,4.35185870054343,6.62717438809518,0.610322141836458,6.89406071949863,2.07225227674051,246,-285273.444433014,-177076.116904138,4.41856154162063,0,0,5.91704654100626,317790.648871399,77187.6641453524,4.94778963571015,4.06293821926527,4.95401003002804,1.13120414277346,0,0,25806058.868978,28792939.5720465,-6962124.98615062,0,15.5892041039477,33.2541272939304,0,0,24.6492853527457,53.69495179835,0,29.1196377057981,333.001826357294,1002.51495833266,553.902970399617,0
-262352.838951408,-107705.602051031,8.67052809013841,10.5021542650813,3.56709205052757,6.24089330367082,99788.9689882606,99788.9689882606,0.707819705613087,4.20681819726147,3.2979367105645,4.67201226001501,0.110439715332756,7.74904141331703,246,-179851.54270581,-67255.8950741913,3.55341344527968,0,0,3.24797864469897,120825.217089118,135690.461654499,-0.0190478578982413,2.96831041158383,2.29947340647493,2.56278640998567,0,0,12317034.5622392,9632749.21761794,-9989100.52934067,0,5.29407090817725,2.71288718543826,0,0,4.65021596548021,21.3613715084726,0,15.0820825429569,99.2340574950015,882.49704874244,337.91430317373,0
-255568.518474492,-60449.8935809946,8.44631232978029,0.620243569734293,2.0018693090951,12.217378318934,134556.111468418,134556.111468418,7.31527048110482,4.89533683319679,4.44695986081095,1.18780544224805,8.31244916669111,7.01843016054879,246,-203491.956018884,-155201.797520338,3.0395113184566,0,0,11.9596961804845,272573.499472284,69912.1276998496,8.92437625221088,5.95078960287627,5.13051774334453,1.47275499932968,0,0,20146974.4269355,21310499.4005078,-2421492.80745802,0,-1.84926273184358,10.5669364477469,0,0,-53.8671981536834,19.1882200988344,0,11.0755574850603,321.127015364181,926.820369227438,537.224983068744,0
-296925.212470435,-177429.417288472,9.81311429937323,10.5092462551839,5.88027371515458,8.25465693386018,209211.453261295,209211.453261295,5.84676078271103,0.717192020059562,6.91425253689256,1.56907369703279,8.10914281188046,11.4080608008788,246,-280466.138457266,-130957.632357337,5.1816609208807,0,0,5.18384611894821,305878.322978636,51608.5700121399,4.66332296696847,1.10950439235578,5.30804561785989,0.996751804647889,0,0,21960555.2090463,25486678.1554518,-1578648.37623814,0,20.1376811691633,4.7912166092209,0,0,-29.5616746021311,45.7692842120973,0,22.2689197015767,173.081653157839,972.566667950158,344.293292487931,0
