omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
0.0,-280.4632663270371,-278.2415514524276,107.48928547863335,108.31929073300017,-280.46326632703705,-278.2415514524276,107.48928547863333,108.31929073300014
10.040816326530612,-278.95284519460375,-278.7368311518078,108.44089532340523,109.31313328195398,-280.0119264779752,-278.12150381656295,107.89594874976798,109.38738207789646
20.081632653061224,-277.25637358466713,-276.22243454800366,108.47810091083313,111.5587731328002,-278.27304054103985,-278.27304054103985,109.18695860394637,109.18695860394638
30.122448979591837,-274.47297237113537,-271.997930208608,108.56706288044806,115.16211866368478,-277.02389305165303,-276.11779061896283,109.74426632596635,110.40230395593669
40.16326530612245,-270.6001994951478,-266.0424040709992,108.76707404739135,120.11654098610165,-274.97910377184076,-273.23231636145374,111.13530304744565,111.58434281933025
50.20408163265306,-265.6164833541758,-258.07362881571896,109.23096181834475,126.51950204857431,-271.56025969378175,-270.8680379878292,112.61372202594524,113.36168133679648
60.244897959183675,-259.5061116857234,-248.07387771725345,110.02170997412004,134.42905469557664,-267.8913278247029,-267.01648861758986,112.86611623297918,115.96166608938827
70.28571428571428,-252.21281558274944,-235.7870366109072,111.67206609790598,144.01584682004525,-263.18334732745865,-262.81236838548705,116.45467183148958,118.31930358709775
80.3265306122449,-243.4182984000456,-221.0757454130032,114.51485825266022,155.86266751124248,-257.7895151553563,-257.755465189846,119.92555674751273,121.4550619867615
90.36734693877551,-229.80183059317775,-201.36404917821926,119.57965690278093,174.57057010083145,-252.0803131779135,-251.09546130110218,122.07669025024606,125.87547949651845
100.40816326530611,-232.02653081925013,-180.02086065850241,129.89548075865576,175.211806014505,-244.12642987526434,-243.62544201338582,128.82226590398008,130.07500704015035
110.44897959183673,-225.48989553213815,-116.24939173468678,100.43431570914426,195.64205353737432,-190.76970326219978,-149.7469826141804,142.94580733095762,155.97395756843656
120.48979591836735,-207.84170652044253,-150.7609143872293,133.512522375477,216.21597188939887,-236.6225880681537,-229.07358662383785,100.53377801023849,139.91243925414136
130.53061224489795,-196.10542105135528,-114.81435951326608,153.06022307171773,243.1512779554913,-220.62532650670664,-220.62532650670664,141.62246860258506,141.6224686025851
