omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
0.0,-537.9897363408629,-537.9897363408628,280.08035442913706,280.0803544291372,-537.9897363408629,-537.9897363408628,280.08035442913695,280.0803544291372
25.894736842105264,-535.2796706671794,-528.8981261754319,278.20847604355697,281.4453219853219,-535.2192951611576,-535.2192951611574,278.585924209446,278.58592420944603
51.78947368421053,-526.9406789795062,-500.6872950331033,272.6050539365231,285.63388439241675,-526.8084838628932,-526.8084838628932,274.0532264984868,274.05322649848694
77.6842105263158,-512.6578781514628,-450.0019250093838,263.27042682594316,292.9755978784857,-512.4491957259731,-512.4491957259729,266.3464947404463,266.34649474044653
103.57894736842105,-491.81618332645536,-368.6441938100145,250.12159864668567,304.1235331418105,-491.55162569683495,-491.55162569683483,255.21294698864176,255.21294698864176
129.47368421052633,-463.7459087108068,-225.54417391349486,235.04086735383976,320.2638071664278,-463.0881651075899,-463.0881651075899,241.1339410061759,241.1339410061759
155.3684210526316,-431.5519256307492,194.62925976287363,219.30133015981144,354.35345543946596,-431.56751573365943,-431.5675157336593,216.62912768369165,216.62912768369176
181.26315789473685,-344.6270535072638,213.601610112075,323.89976154549043,458.3677962165309,-343.48667958462295,-343.4866795846229,201.3344806840515,201.33448068405167
207.1578947368421,-270.3336798677429,208.42993377460985,359.71223316844186,590.2657033934217,-272.1590509153844,-272.1590509153844,183.60970577566,183.60970577566005
233.05263157894737,-130.93461335590976,186.59010379112829,384.04696876788637,705.936313463824,-138.43999623962347,-138.43999623962347,-13.738435127981296,-13.738435127979052
258.94736842105266,44.4082721559579,266.24835924560256,409.7325781240855,827.7184379844422,-99.20568643208262,-99.20568643208246,212.6870904378511,212.68709043785114
284.8421052631579,119.74166688764171,359.84334236341704,444.66718601025764,948.2360417025682,-396.68814573309805,-396.6881457330966,325.18995067541147,325.1899506754117
310.7368421052632,121.61198223824745,457.5116989874218,486.49614951517583,1061.352505762595,112.78639345075891,112.78639345075956,480.33458385246894,480.33458385246894
336.63157894736844,142.3492983278886,495.19332453032905,589.6249779294695,1174.9727047613837,-149.01165953182107,-149.01165953182095,563.9830202410931,563.9830202410931
362.5263157894737,68.07073586402775,552.0787404707454,664.1015326448504,1285.86471558207,-220.49138151533995,-220.49138151533987,648.7101236167339,648.7101236167341
388.42105263157896,-17.89109235286451,587.798853520952,739.7523555321947,1393.0509887970695,-277.2674309422238,-277.2674309422237,730.1595266666075,730.1595266666076
414.3157894736842,-63.971825023217384,626.2748260319192,819.066552313513,1500.8833011677305,-321.99036112778055,-321.9903611277803,809.8382301420774,809.8382301420776
440.2105263157895,-88.30948332353393,666.1836389785813,897.3551870804604,1608.3191658075673,-362.5239805790896,-362.5239805790896,887.8084769249642,887.8084769249643
466.10526315789474,-106.84402983029145,707.1583433762169,974.4623952140076,1715.3234725990044,-400.7112103530457,-400.7112103530455,964.4347105913834,964.4347105913835
492.0,-122.02811634396117,749.0091181264705,1050.570682203013,1821.9489974675678,-437.35476227986646,-437.3547622798663,1040.015443525605,1040.015443525605
