omega,V
82.4512256128064,-97073089.2383385
82.69734867433716,-97618747.8152392
82.94347173586793,-98165617.9056581
83.1895947973987,-98713695.8052149
83.43571785892946,-99262977.7985207
83.68184092046023,-99813460.1591784
83.927963981991,-100365139.149782
84.17408704352177,-100918011.021917
84.42021010505252,-101472072.016160
84.66633316658329,-102027318.362080
84.91245622811405,-102583746.278237
85.15857928964482,-103141351.972181
85.40470235117559,-103700131.640456
85.65082541270635,-104260081.468596
85.89694847423712,-104821197.631127
86.14307153576789,-105383476.291565
86.38919459729865,-105946913.602419
86.63531765882941,-106511505.705189
86.88144072036017,-107077248.730366
87.12756378189094,-107644138.797433
87.37368684342171,-108212172.014865
87.61980990495248,-108781344.480127
87.86593296648324,-109351652.279676
88.11205602801401,-109923091.488961
88.35817908954478,-110495658.172421
88.60430215107554,-111069348.383489
88.8504252126063,-111644158.164587
89.09654827413706,-112220083.547130
89.34267133566783,-112797120.551523
89.5887943971986,-113375265.187164
89.83491745872936,-113954513.452441
90.08104052026013,-114534861.334734
90.3271635817909,-115116304.810415
90.57328664332167,-115698839.844847
90.81940970485242,-116282462.392384
91.06553276638319,-116867168.396372
91.31165582791395,-117452953.789149
91.55777888944472,-118039814.492043
91.80390195097549,-118627746.415374
92.05002501250625,-119216745.458454
92.29614807403702,-119806807.509587
92.54227113556779,-120397928.446066
92.78839419709855,-120990104.134178
93.03451725862931,-121583330.429199
93.28064032016007,-122177603.175400
93.52676338169084,-122772918.206039
93.77288644322161,-123369271.343370
94.01900950475238,-123966658.398634
94.26513256628314,-124565075.172067
94.51125562781391,-125164517.452894
94.75737868934468,-125764981.019334
95.00350175087544,-126366461.638594
95.2496248124062,-126968955.066876
95.49574787393696,-127572457.049371
95.74187093546773,-128176963.320262
95.9879939969985,-128782469.602724
96.23411705852926,-129388971.608924
96.48024012006003,-129996465.040018
96.7263631815908,-130604945.586156
96.97248624312157,-131214408.926478
97.21860930465232,-131824850.729116
97.46473236618309,-132436266.651194
97.71085542771385,-133048652.338826
97.95697848924462,-133662003.427118
98.20310155077539,-134276315.540168
98.44922461230615,-134891584.291066
98.69534767383692,-135507805.281891
98.94147073536769,-136124974.103715
99.18759379689845,-136743086.336603
99.43371685842921,-137362137.549608
99.67983991995997,-137982123.300778
99.92596298149074,-138603039.137149
100.17208604302151,-139224880.594751
100.41820910455228,-139847643.198606
100.66433216608304,-140471322.462723
100.91045522761381,-141095913.890108
101.15657828914458,-141721412.972756
101.40270135067534,-142347815.191651
101.6488244122061,-142975116.016773
101.89494747373686,-143603310.907091
102.14107053526763,-144232395.310565
102.3871935967984,-144862364.664147
102.63331665832916,-145493214.393782
102.87943971985993,-146124939.914403
103.1255627813907,-146757536.629938
103.37168584292147,-147390999.933304
103.61780890445222,-148025325.206411
103.86393196598299,-148660507.820160
104.11005502751375,-149296543.134442
104.35617808904452,-149933426.498141
104.60230115057529,-150571153.249133
104.84842421210605,-151209718.714284
105.09454727363682,-151849118.209452
105.34067033516759,-152489347.039487
105.58679339669835,-153130400.498229
105.8329164582291,-153772273.868510
106.07903951975987,-154414962.422155
106.32516258129064,-155058461.419978
106.57128564282141,-155702766.111787
106.81740870435218,-156347871.736379
107.06353176588294,-156993773.521543
107.30965482741371,-157640466.684061
107.55577788894448,-158287946.429706
107.80190095047524,-158936207.953240
108.048024012006,-159585246.438419
108.29414707353676,-160235057.057990
108.54027013506753,-160885634.973692
108.7863931965983,-161536975.336253
109.03251625812906,-162189073.285395
109.27863931965983,-162841923.949829
109.5247623811906,-163495522.447261
109.77088544272137,-164149863.884386
110.01700850425212,-164804943.356889
110.26313156578288,-165460755.949450
110.50925462731365,-166117296.735738
110.75537768884442,-166774560.778415
111.00150075037519,-167432543.129132
111.24762381190595,-168091238.828534
111.49374687343672,-168750642.906256
111.73986993496749,-169410750.380926
111.98599299649825,-170071556.260161
112.232116058029,-170733055.540571
112.47823911955977,-171395243.207758
112.72436218109054,-172058114.236313
112.97048524262131,-172721663.589822
113.21660830415207,-173385886.220859
113.46273136568284,-174050777.070993
113.70885442721361,-174716331.070780
113.95497748874438,-175382543.139771
114.20110055027514,-176049408.186507
114.4472236118059,-176716921.108521
114.69334667333666,-177385076.792337
114.93946973486743,-178053870.113471
115.1855927963982,-178723295.936430
115.43171585792896,-179393349.114712
115.67783891945973,-180064024.490807
115.9239619809905,-180735316.896196
116.17008504252126,-181407221.151353
116.41620810405202,-182079732.065741
116.66233116558278,-182752844.437817
116.90845422711355,-183426553.055027
117.15457728864432,-184100852.693811
117.40070035017509,-184775738.119597
117.64682341170585,-185451204.086807
117.89294647323662,-186127245.338855
118.13906953476739,-186803856.608145
118.38519259629815,-187481032.616072
118.6313156578289,-188158768.073024
118.87743871935967,-188837057.678379
119.12356178089044,-189515896.120508
119.36968484242121,-190195278.076771
119.61580790395197,-190875198.213523
119.86193096548274,-191555651.186107
120.10805402701351,-192236631.638859
120.35417708854428,-192918134.205107
120.60030015007504,-193600153.507169
120.8464232116058,-194282684.156356
121.09254627313656,-194965720.752969
121.33866933466733,-195649257.886301
121.5847923961981,-196333290.134636
121.83091545772886,-197017812.065251
122.07703851925963,-197702818.234414
122.3231615807904,-198388303.187382
122.56928464232116,-199074261.458406
122.81540770385192,-199760687.570728
123.06153076538268,-200447576.036581
123.30765382691345,-201134921.357189
123.55377688844422,-201822718.022769
123.79989994997499,-202510960.512528
124.04602301150575,-203199643.294665
124.29214607303652,-203888760.826371
124.53826913456729,-204578307.553826
124.78439219609805,-205268277.912205
125.0305152576288,-205958666.325672
125.27663831915957,-206649467.207383
125.52276138069034,-207340674.959486
125.76888444222111,-208032283.973119
126.01500750375187,-208724288.628414
126.26113056528264,-209416683.294492
126.50725362681341,-210109462.329465
126.75337668834418,-210802620.080440
126.99949974987494,-211496150.883513
127.2456228114057,-212190049.063770
127.49174587293646,-212884308.935291
127.73786893446723,-213578924.801147
127.983991995998,-214273890.953399
128.23011505752876,-214969201.673101
128.47623811905953,-215664851.230298
128.7223611805903,-216360833.884026
128.96848424212106,-217057143.882312
129.21460730365183,-217753775.462177
129.4607303651826,-218450722.849630
129.70685342671337,-219147980.259673
129.95297648824413,-219845541.896301
130.1990995497749,-220543401.952497
130.44522261130564,-221241554.610239
130.6913456728364,-221939994.040494
130.93746873436717,-222638714.403221
131.18359179589794,-223337709.847372
131.4297148574287,-224036974.510887
131.67583791895947,-224736502.520702
131.92196098049024,-225436287.992740
132.168084042021,-226136325.031919
132.41420710355177,-226836607.732145
132.66033016508254,-227537130.176320
132.9064532266133,-228237886.436332
133.15257628814408,-228938870.573065
133.39869934967484,-229640076.636392
133.6448224112056,-230341498.665178
133.89094547273638,-231043130.687280
134.13706853426714,-231744966.719545
134.3831915957979,-232447000.767814
134.62931465732865,-233149226.826917
134.87543771885942,-233851638.880676
135.12156078039018,-234554230.901905
135.36768384192095,-235256996.852410
135.61380690345172,-235959930.682986
135.85992996498248,-236663026.333422
136.10605302651325,-237366277.732498
136.35217608804402,-238069678.797984
136.59829914957479,-238773223.436642
136.84442221110555,-239476905.544227
137.09054527263632,-240180719.005484
137.3366683341671,-240884657.694150
137.58279139569785,-241588715.472952
137.82891445722862,-242292886.193611
138.0750375187594,-242997163.696837
138.32116058029015,-243701541.812332
138.56728364182092,-244406014.358791
138.8134067033517,-245110575.143900
139.05952976488243,-245815217.964333
139.3056528264132,-246519936.605762
139.55177588794396,-247224724.842843
139.79789894947473,-247929576.439230
140.0440220110055,-248634485.147564
140.29014507253626,-249339444.709479
140.53626813406703,-250044448.855601
140.7823911955978,-250749491.305547
141.02851425712856,-251454565.767925
141.27463731865933,-252159665.940335
141.5207603801901,-252864785.509367
141.76688344172086,-253569918.150605
142.01300650325163,-254275057.528623
142.2591295647824,-254980197.296986
142.50525262631317,-255685331.098251
142.75137568784393,-256390452.563966
142.9974987493747,-257095555.314672
143.24362181090544,-257800632.959899
143.4897448724362,-258505679.098171
143.73586793396697,-259210687.317002
143.98199099549774,-259915651.192896
144.2281140570285,-260620564.291352
144.47423711855927,-261325420.166857
144.72036018009004,-262030212.362892
144.9664832416208,-262734934.411928
145.21260630315157,-263439579.835428
145.45872936468234,-264144142.143845
145.7048524262131,-264848614.836627
145.95097548774388,-265552991.402209
146.19709854927464,-266257265.318020
146.4432216108054,-266961430.050481
146.68934467233618,-267665479.055003
146.93546773386694,-268369405.775988
147.1815907953977,-269073203.646832
147.42771385692845,-269776866.089919
147.67383691845922,-270480386.516628
147.91995997998998,-271183758.327326
148.16608304152075,-271886974.911373
148.41220610305152,-272590029.647123
148.65832916458228,-273292915.901916
148.90445222611305,-273995627.032088
149.15057528764382,-274698156.382965
149.39669834917459,-275400497.288863
149.64282141070535,-276102643.073092
149.88894447223612,-276804587.047952
150.1350675337669,-277506322.514735
150.38119059529765,-278207842.763722
150.62731365682842,-278909141.074190
150.8734367183592,-279610210.714404
151.11955977988995,-280311044.941620
151.36568284142072,-281011637.002089
151.6118059029515,-281711980.131051
151.85792896448223,-282412067.552736
152.104052026013,-283111892.480368
152.35017508754376,-283811448.116162
152.59629814907453,-284510727.651324
152.8424212106053,-285209724.266052
153.08854427213606,-285908431.129533
153.33466733366683,-286606841.399949
153.5807903951976,-287304948.224471
153.82691345672836,-288002744.739263
154.07303651825913,-288700224.069479
154.3191595797899,-289397379.329265
154.56528264132066,-290094203.621759
154.81140570285143,-290790690.039090
155.0575287643822,-291486831.662379
155.30365182591297,-292182621.561736
155.54977488744373,-292878052.796266
155.7958979489745,-293573118.414063
156.04202101050524,-294267811.452213
156.288144072036,-294962124.936795
156.53426713356677,-295656051.882876
156.78039019509754,-296349585.294518
157.0265132566283,-297042718.164773
157.27263631815907,-297735443.475684
157.51875937968984,-298427754.198285
157.7648824412206,-299119643.292604
