omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
285.7488744372186,-96.04701514719001,98.69644475640025,473.44378920452675,538.7756599886119,68.56406256654665,68.56406256654668,220.54481954857602,220.54481954857613
285.9949974987494,-95.92165510610236,99.00577148062082,474.07541730658045,539.4466662984481,68.78869142702041,68.78869142702044,221.27124173179925,221.27124173179925
286.24112056028014,-95.79617514813869,99.31423750006823,474.70679214671185,540.117433424084,69.01278118554882,69.01278118554882,221.99590938133886,221.99590938133886
286.4872436218109,-95.67057401957365,99.62185150302572,475.33791452264256,540.787962175414,69.23633708367898,69.23633708367905,222.71883962137602,222.71883962137602
286.73336668334167,-95.54485046596955,99.92862204441629,475.9687852290146,541.4582533585775,69.45936428292079,69.4593642829208,223.44004931372905,223.44004931372908
286.9794897448724,-95.41900323209333,100.23455754860515,476.59940505740013,542.1283077759796,69.68186786642856,69.6818678664286,224.15955506338318,224.1595550633832
287.2256128064032,-95.2930310618336,100.53966631212485,477.22977479631294,542.7981262263135,69.90385284063946,69.90385284063946,224.87737322387252,224.87737322387252
287.47173586793394,-95.16693269811286,100.84395650633022,477.85989523121987,543.467709504581,70.1253241368662,70.12532413686621,225.5935199025171,225.5935199025171
287.71785892946474,-95.04070688280571,101.14743617998242,478.48976714455085,544.1370584021151,70.34628661284948,70.34628661284948,226.30801096552295,226.30801096552295
287.9639819909955,-94.9143523566542,101.45011326176082,479.1193913157101,544.8061737066,70.56674505426805,70.56674505426805,227.020862042945,227.020862042945
288.2101050525263,-94.78786785918022,101.75199556271679,479.7487685210876,545.475056202093,70.78670417621034,70.78670417621035,227.73208853352278,227.73208853352278
288.456228114057,-94.66125212860281,102.0530907786564,480.37789953406934,546.143706669044,71.00616862460713,71.00616862460714,228.44170560938758,228.44170560938758
288.7023511755878,-94.5345039017526,102.35340649246598,481.00678512504857,546.8121258843188,71.22514297762754,71.22514297762757,229.1497282206496,229.1497282206496
288.94847423711855,-94.4076219139853,102.65295017637429,481.6354260614368,547.4803146212167,71.44363174703885,71.44363174703885,229.85617109986498,229.85617109986498
289.19459729864934,-94.28060489909743,102.9517291941602,482.2638231076754,548.1482736494938,71.66163937953188,71.66163937953188,230.56104876639037,230.56104876639037
289.4407203601801,-94.15345158923947,103.24975080330175,482.8919770252447,548.8160037353807,71.87917025801217,71.87917025801225,231.26437553062425,231.26437553062425
289.6868434217109,-94.02616071482949,103.54702215707162,483.51988857267753,549.4835056416051,72.09622870285918,72.09622870285922,231.9661654981435,231.96616549814354
289.9329664832416,-93.89873100446972,103.84355030657952,484.14755850556753,550.1507801274098,72.312818973153,72.31281897315301,232.66643257373258,232.6664325737326
290.1790895447724,-93.77116118485529,104.13934220276552,484.774987576583,550.8178279485745,72.52894526787131,72.52894526787132,233.36519046531495,233.36519046531495
290.42521260630315,-93.64344998069166,104.4344046983397,485.402176535475,551.4846498574343,72.74461172705558,72.7446117270556,234.06245268778346,234.06245268778346
290.6713356678339,-93.51559611460304,104.72874454967719,486.0291261290905,552.1512466028996,72.95982243294927,72.9598224329494,234.75823256673843,234.7582325667385
290.9174587293647,-93.38759830705091,105.02236841866689,486.65583710138264,552.8176189304764,73.1745814111079,73.1745814111079,235.45254324213226,235.45254324213226
291.1635817908954,-93.2594552762405,105.31528287451027,487.28231019342087,553.4837675822846,73.3888926314808,73.3888926314808,236.1453976718234,236.1453976718234
291.4097048524262,-93.13116573803518,105.60749439548334,487.9085461434032,554.1496932970779,73.6027600094686,73.60276000946862,236.83680863504716,236.83680863504716
291.65582791395695,-93.00272840586906,105.89900937064967,488.5345456866668,554.8153968102631,73.81618740695335,73.81618740695335,237.52678873579865,237.52678873579865
291.90195097548775,-92.87414199065478,106.18983410153685,489.16030955569846,555.4808788539189,74.02917863330467,74.02917863330468,238.2153504061365,238.21535040613654
292.1480740370185,-92.7454052006994,106.47997480376915,489.7858384801458,556.1461401568147,74.2417374463614,74.24173744636151,238.90250590940565,238.9025059094057
292.3941970985493,-92.61651674160788,106.76943760866328,490.4111331868289,556.8111814444297,74.45386755339078,74.45386755339086,239.58826734338498,239.58826734338504
292.64032016008,-92.48747531619988,107.05822856478713,491.03619439974955,557.4760034389708,74.66557261202303,74.66557261202306,240.2726466433582,240.2726466433582
292.8864432216108,-92.35827962441685,107.34635363947915,491.6610228401044,558.1406068593924,74.87685623116606,74.87685623116606,240.9556555851137,240.9556555851137
293.13256628314156,-92.22892836322758,107.63381872033392,492.28561922629376,558.8049924214134,75.08772197189725,75.08772197189728,241.6373057878729,241.63730578787292
293.37868934467235,-92.0994202265429,107.92062961665366,492.90998427393436,559.469160837537,75.29817334833518,75.29817334833518,242.3176087171514,242.3176087171514
293.6248124062031,-91.96975390511685,108.20679206086375,493.53411869586836,560.1331128170668,75.50821382849033,75.50821382849033,242.99657568755134,242.99657568755134
293.8709354677339,-91.8399280864638,108.49231170989853,494.15802320217597,560.7968490661274,75.71784683509733,75.71784683509736,243.67421786549195,243.67421786549204
294.1170585292646,-91.70994145475633,108.77719414655186,494.78169850018503,561.4603702876801,75.9270757464268,75.92707574642681,244.35054627187463,244.35054627187463
294.3631815907954,-91.57979269073356,109.0614448808006,495.4051452944828,562.1236771815418,76.13590389707957,76.13590389707957,245.02557178468876,245.02557178468876
294.60930465232616,-91.44948047161394,109.34506935109411,496.02836428692586,562.7867704444025,76.34433457876221,76.34433457876234,245.69930514155678,245.69930514155678
294.8554277138569,-91.319003470994,109.62807292561855,496.651356176652,563.449650769843,76.55237104104559,76.55237104104565,246.37175694222302,246.37175694222302
295.1015507753877,-91.1883603587536,109.91046090352965,497.2741216600898,564.112318848352,76.76001649210583,76.76001649210586,247.04293765098487,247.04293765098492
295.34767383691843,-91.05754980096361,110.19223851615904,497.89666143097077,564.7747753673439,76.96727409944887,76.96727409944891,247.71285759907013,247.71285759907013
295.5937968984492,-90.92657045978606,110.4734109281937,498.51897618033854,565.4370210111751,77.17414699061901,77.17414699061904,248.38152698696103,248.38152698696103
295.83991995997997,-90.79542099338131,110.75398323882978,499.14106659656125,566.0990564611631,77.38063825389125,77.38063825389126,249.04895588666662,249.04895588666662
296.08604302151076,-90.66410005580668,111.03396048289952,499.76293336534115,566.7608823956007,77.58675093894911,77.58675093894914,249.71515424394508,249.71515424394508
296.3321660830415,-90.53260629691718,111.31334763197496,500.3845771697254,567.422499489775,77.79248805754675,77.79248805754676,250.38013188047628,250.38013188047628
296.5782891445723,-90.40093836227295,111.59214959544724,501.00599869011745,568.083908415984,77.99785258415719,77.99785258415723,251.04389849598795,251.04389849598795
296.82441220610303,-90.26909489303262,111.87037122158077,501.62719860428683,568.7451098435521,78.20284745660612,78.20284745660616,251.70646367033405,251.70646367033405
297.07053526763383,-90.13707452585633,112.1480172985479,502.24817758738067,569.4061044388477,78.40747557669215,78.40747557669215,252.36783686552965,252.36783686552965
297.31665832916457,-90.00487589280377,112.42509255543808,502.86893631193357,570.0668928652991,78.61173981079322,78.61173981079324,253.02802742773994,253.02802742773994
297.56278139069536,-89.8724976212323,112.70160166324685,503.48947544787836,570.7274757834118,78.815642990461,78.81564299046104,253.68704458922818,253.68704458922826
297.8089044522261,-89.73993833369488,112.97754923584411,504.1097956625576,571.3878538507828,79.0191879130014,79.0191879130014,254.34489747026106,254.34489747026106
298.0550275137569,-89.60719664783288,113.25293983092098,504.7298976207324,572.0480277221188,79.22237734204383,79.22237734204386,255.00159508097343,255.00159508097352
298.30115057528764,-89.47427117627825,113.52777795091683,505.34978198459413,572.7079980492512,79.42521400809714,79.42521400809717,255.657146323194,255.65714632319404
298.54727363681843,-89.34116052654178,113.80206804392795,505.9694494137752,573.3677654811518,79.62770060909565,79.6277006090957,256.31155999223205,256.31155999223205
298.79339669834917,-89.2078633009112,114.07581450459492,506.58890056535876,574.0273306639493,79.82983981093169,79.82983981093169,256.9648447786265,256.9648447786265
299.0395197598799,-89.0743780963407,114.34902167497482,507.2081360938891,574.6866942409446,80.03163424797854,80.03163424797854,257.6170092698593,257.61700926985935
299.2856428214107,-88.9407035043469,114.62169384539132,507.82715665138323,575.3458568526269,80.23308652360217,80.2330865236022,258.2680619520322,258.2680619520322
299.53176588294144,-88.80683811089618,114.89383525527013,508.4459628873393,576.0048191366877,80.43419921066155,80.43419921066156,258.91801121150826,258.91801121150826
299.77788894447224,-88.67278049629641,115.16545009395806,509.06455544875007,576.6635817280387,80.63497485200007,80.63497485200016,259.56686533652197,259.566865336522
300.024012006003,-88.53852923508776,115.43654250152066,509.6829349801088,577.3221452588244,80.83541596092563,80.83541596092563,260.214632518753,260.214632518753
300.2701350675338,-88.4040828959259,115.70711656952983,510.30110212342464,577.98051035844,81.03552502168182,81.03552502168183,260.86132085487077,260.86132085487077
300.5162581290645,-88.26944004147592,115.97717634183068,510.91905751822867,578.6386776535437,81.2353044899088,81.23530448990891,261.5069383480448,261.50693834804486
300.7623811905953,-88.13459922829003,116.24672581529529,511.53680180158693,579.2966477680744,81.43475679309583,81.43475679309583,262.15149290942776,262.15149290942776
301.00850425212604,-87.9995590066997,116.51576894055955,512.1543356081091,579.9544213232639,81.63388433102324,81.63388433102327,262.7949923596045,262.7949923596045
301.25462731365684,-87.86431792069615,116.78430962274857,512.7716595699598,580.6119989376547,81.83268947619727,81.83268947619727,263.43744443001634,263.43744443001634
301.5007503751876,-87.72887450781354,117.05235172218383,513.3887743168675,581.2693812271124,82.03117457427474,82.03117457427481,264.0788567643532,264.07885676435325
301.7468734367184,-87.59322729900914,117.31989905507847,514.0056804761364,581.926568804841,82.22934194448035,82.22934194448038,264.7192369199206,264.71923691992066
301.9929964982491,-87.45737481854516,117.5869553942184,514.6223786726547,582.5835622813977,82.42719388001484,82.42719388001485,265.35859236897755,265.35859236897755
302.2391195597799,-87.32131558386655,117.85352446963014,515.2388695289067,583.2403622647074,82.62473264845603,82.62473264845603,265.9969305000501,265.9969305000501
302.48524262131065,-87.18504810548168,118.11960996923494,515.8551536649802,583.8969693600765,82.82196049215102,82.82196049215104,266.63425861921695,266.634258619217
302.73136568284144,-87.04857088683409,118.38521553949263,516.4712316985804,584.5533841702074,83.01887962860205,83.01887962860206,267.2705839513719,267.2705839513719
302.9774887443722,-86.91188242418033,118.65034478602797,517.0871042450348,585.209607295213,83.21549225084279,83.21549225084291,267.9059136414599,267.9059136414599
303.223611805903,-86.77498120646362,118.91500127425064,517.7027719173084,585.8656393326303,83.41180052780989,83.41180052780989,268.5402547556906,268.5402547556906
303.4697348674337,-86.63786571518844,119.17918852996027,518.31823532601,586.5214808774348,83.6078066047052,83.60780660470525,269.1736142827274,269.1736142827274
303.71585792896445,-86.50053442428495,119.4429100399386,518.9334950794041,587.1771325220535,83.80351260335253,83.80351260335253,269.8059991348544,269.8059991348544
303.96198099049525,-86.36298579998677,119.70616925253518,519.5485517834197,587.8325948563802,83.99892062254645,83.99892062254652,270.43741614912057,270.4374161491206
304.208104052026,-86.22521830069437,119.96896957823566,520.1634060416602,588.4878684677877,84.19403273839528,84.19403273839528,271.0678720884618,271.0678720884618
304.4542271135568,-86.08723037684062,120.23131439022478,520.7780584554146,589.1429539411424,84.38885100465734,84.38885100465735,271.69737364280275,271.6973736428028
304.7003501750875,-85.94902047076062,120.49320702493512,521.3925096236648,589.7978518588175,84.58337745307058,84.5833774530706,272.3259274301362,272.3259274301362
304.9464732366183,-85.8105870165498,120.75465078258884,522.0067601430983,590.4525628007059,84.77761409367639,84.77761409367639,272.95353999758385,272.95353999758385
305.19259629814906,-85.67192843993062,121.01564892772492,522.6208106081152,591.1070873442345,84.97156291513706,84.97156291513706,273.5802178224357,273.5802178224357
305.43871935967985,-85.53304315811265,121.27620468972181,523.2346616108405,591.7614260643778,85.16522588504765,85.16522588504766,274.2059673131713,274.2059673131713
305.6848424212106,-85.39392957964523,121.5363212633057,523.8483137411309,592.415579533669,85.35860495024157,85.3586049502416,274.83079481046053,274.83079481046053
305.9309654827414,-85.25458610428001,121.79600180905257,524.4617675865875,593.0695483222155,85.55170203709123,85.55170203709126,275.4547065881476,275.4547065881476
306.1770885442721,-85.11501112282643,122.05524945387955,525.0750237325623,593.7233329977101,85.7445190518022,85.74451905180224,276.0777088542151,276.0777088542151
306.4232116058029,-84.97520301700278,122.31406729152836,525.6880827621704,594.3769341254457,85.9370578807031,85.93705788070314,276.69980775173184,276.69980775173184
306.66933466733366,-84.83516015928812,122.57245838303766,526.3009452562985,595.030352268326,86.12932039052892,86.12932039052899,277.3210093597821,277.3210093597821
