omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
131.67583791895947,-160.00758646697233,-66.60800335497198,432.1983266381363,462.65421559272244,-162.76135030294284,-162.76135030294284,410.54545775296003,410.54545775296003
131.92196098049024,-159.8555171263428,-65.80852427118431,432.43463159953035,462.96746700523124,-162.61004725115694,-162.61004725115694,410.68301272315665,410.68301272315665
132.168084042021,-159.70317847726574,-64.9992771275835,432.67146327508766,463.2811678706912,-162.45842967107498,-162.45842967107498,410.8208216114885,410.8208216114885
132.41420710355177,-159.5505701811172,-64.17989864725158,432.9088216057047,463.5953175346727,-162.30649718583214,-162.30649718583203,410.9588843617937,410.9588843617939
132.66033016508254,-159.39769189468305,-63.35000199389595,433.1467065277956,463.9099153426124,-162.15424941527405,-162.15424941527405,411.0972009174992,411.0972009174992
132.9064532266133,-159.24454327013308,-62.50917458793145,433.38511797328306,464.2249606398182,-162.00168597593074,-162.00168597593068,411.2357712216179,411.235771221618
133.15257628814408,-159.091123954992,-61.656975655328964,433.624055869594,464.540452771476,-161.84880648098687,-161.84880648098687,411.3745952167501,411.3745952167501
133.39869934967484,-158.9374335921103,-60.79293346815191,433.86352013965114,464.85639108265417,-161.6956105402547,-161.6956105402545,411.5136728450806,411.51367284508075
133.6448224112056,-158.78347181963701,-59.91654222802444,434.10351070186704,465.17277491831015,-161.54209776014528,-161.54209776014528,411.6530040483794,411.6530040483794
133.89094547273638,-158.62923827098922,-59.02725853439375,434.3440274701388,465.48960362329524,-161.38826774363966,-161.38826774363963,411.7925887679997,411.79258876799975
134.13706853426714,-158.47473257482343,-58.12449736791994,434.58507035384014,465.80687654236044,-161.23412009025984,-161.23412009025984,411.93242694487776,411.93242694487776
134.3831915957979,-158.31995435500707,-57.20762750507784,434.82663925781765,466.1245930201627,-161.07965439603973,-161.07965439603973,412.0725185195319,412.0725185195319
134.62931465732865,-158.16490323058719,-56.27596626233315,435.0687340823843,466.44275240126933,-160.92487025349547,-160.92487025349533,412.21286343206145,412.2128634320615
134.87543771885942,-158.00957881576159,-55.32877344606951,435.3113547233144,466.7613540301647,-160.7697672515954,-160.76976725159537,412.3534616221464,412.3534616221464
135.12156078039018,-157.85398071984838,-54.36524435647581,435.5545010718385,467.0803972512549,-160.61434497573012,-160.61434497573012,412.49431302904594,412.49431302904594
135.36768384192095,-157.69810854725594,-53.38450165808065,435.79817301463925,467.39988140887345,-160.4586030076822,-160.4586030076822,412.6354175915982,412.6354175915982
135.61380690345172,-157.54196189745167,-52.38558588415326,436.04237043384506,467.7198058472875,-160.30254092559514,-160.3025409255951,412.7767752482191,412.77677524821917
135.85992996498248,-157.38554036493085,-51.367444283483124,436.28709320702865,468.04016991070233,-160.14615830394257,-160.14615830394257,412.9183859369019,412.9183859369019
136.10605302651325,-157.22884353918582,-50.328917641579054,436.5323412071997,468.3609729432673,-159.98945471349688,-159.98945471349683,413.06024959521585,413.060249595216
