omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
0.0,-787.7176704119099,-734.2482934191416,149.58304043861668,322.1081462445568,-787.7176704119097,-734.2482934191415,149.58304043861716,322.10814624455764
4.96969696969697,-932.823943279797,-700.5227010687439,-168.07506311380772,594.6163985239556,-884.899227812302,-619.6528059994382,-364.4407431172559,516.0038644777508
9.93939393939394,-942.7905641599514,-887.3241428398885,520.5120090193058,606.4845441998888,-902.9854854688508,-877.4824017388725,503.05867936467274,546.3290734439497
14.90909090909091,-913.5383976988307,-649.4295917033269,-319.2080334119585,564.9097775918941,-887.8515912128864,-705.9674744283227,-136.79739872345507,520.7464303968352
19.87878787878788,-942.9834036819836,-884.0171350960524,516.6118194481542,602.7800644080626,-816.9343819750428,-592.786218277896,-407.3999541874118,387.31325977925286
24.848484848484848,-909.4086226313985,-653.7238726216009,-318.4914102087545,560.5618943109565,-638.8863201235306,-600.5826417457916,-396.2331531441585,-330.9448461238368
29.81818181818182,-906.5833483555488,-656.4067952422246,-317.17188789746723,557.6494033573841,-906.0525499263252,-773.5749446132912,283.4314751740183,550.3148457145782
34.78787878787879,-903.2495390022219,-659.4614335869805,-315.1012708540263,554.256724082647,-800.1506968933277,-608.3246358543976,-385.29776174662067,348.8952707397115
39.75757575757576,-899.4065551514777,-662.8952035858867,-312.1797234505762,550.3951610896197,-899.4759176997685,-773.6581483182138,282.08881219462114,538.5945543988034
44.72727272727273,-938.4594754004708,-865.9771481850368,496.28707269877293,584.6812961130217,-865.2977422158463,-616.0101830771744,-374.1394478555903,478.843722510154
49.696969696969695,-890.1953671592412,-670.9053579857014,-303.30474265631625,541.3180261797916,-696.8320638109963,-659.0858687204138,-292.4556598549884,-185.33637034610024
54.666666666666664,-884.8325065952107,-675.4672811736978,-297.06152339305453,536.1311553978343,-924.5938737210787,-843.0819410415637,436.3559281606207,578.3538432940994
59.63636363636364,-881.7372848610066,-707.9013829414403,-234.215188780796,543.7480289493095,-918.7494383543436,-613.5015870916293,-380.0156327922401,568.5986738869404
64.60606060606061,-872.6459477815305,-707.8065961768646,-242.0365500135906,535.0497486400039,-913.8258475357878,-672.2976081692049,-262.98868492271913,560.2950626920481
69.57575757575758,-865.8180960204247,-691.0884105611491,-268.6957968408757,518.1323195920131,-847.848110751516,-612.6607401115564,-382.17094201948515,444.3406435459334
74.54545454545455,-823.1774207865383,-589.9022308779164,-397.8692095711916,397.0926663936736,-879.2565270369744,-740.2254336685065,162.43120865953549,501.5398740219879
79.51515151515152,-820.3893171957026,-588.1195002092599,-400.5163230804426,398.59215217694776,-892.0764575862659,-650.626225791816,-313.4133766975711,523.6964538724541
